,Date,Peak_Eccentric_Force,Peak_Concentric_Force,Jump_Height,Leg,Player
728,11/8/23,1360.035921,2251.917876,5.610104288,Right,Joey Mushroom
729,5/17/24,1508.894246,2013.252239,6.137997952,Right,Joey Mushroom
730,11/10/23,1311.382678,2001.66706,6.919225228,Right,Joey Mushroom
731,1/3/24,1243.759555,1897.581074,5.723102738,Right,Joey Mushroom
732,1/30/24,1273.394271,1953.433781,6.509726018,Right,Joey Mushroom
733,10/31/23,1250.759303,1977.652117,5.170543395,Right,Joey Mushroom
734,10/10/23,1230.048539,2180.035439,6.376605606,Right,Joey Mushroom
735,5/14/24,1453.437415,1993.616182,6.679181024,Right,Joey Mushroom
736,11/27/23,1511.893796,1838.91008,8.375023747,Right,Joey Mushroom
737,10/30/23,1550.886638,1954.672948,7.760339833,Right,Joey Mushroom
738,11/28/23,1562.957005,1881.609978,7.223787716,Right,Joey Mushroom
739,3/12/24,1334.259238,1987.082834,4.050824768,Right,Joey Mushroom
740,5/11/24,1473.018163,1875.839681,6.097094883,Right,Joey Mushroom
741,4/5/24,1406.619508,1886.763401,6.271659587,Right,Joey Mushroom
742,11/18/23,1337.015092,2177.190945,6.105431173,Right,Joey Mushroom
743,2/24/24,1386.335147,1999.513513,6.51804676,Right,Joey Mushroom
744,4/15/24,1483.373351,2066.277392,8.473126142,Right,Joey Mushroom
745,5/25/24,1444.546285,2061.556754,6.160946301,Right,Joey Mushroom
746,11/13/23,1682.068767,2179.775617,8.097871193,Right,Joey Mushroom
747,5/4/24,1329.230587,2143.618916,5.61057661,Right,Joey Mushroom
748,10/19/23,1570.755168,1933.884947,3.273455489,Right,Joey Mushroom
749,4/26/24,1474.009702,1973.131364,6.711768938,Right,Joey Mushroom
750,2/3/24,1564.847993,1934.782394,4.182952058,Right,Joey Mushroom
751,3/5/24,1322.476736,2056.878891,4.451234479,Right,Joey Mushroom
752,4/11/24,1268.22419,1853.483405,5.067908193,Right,Joey Mushroom
753,6/12/24,1455.23448,1926.715088,6.874390354,Right,Joey Mushroom
754,5/10/24,1647.243778,2119.753161,5.903532096,Right,Joey Mushroom
755,12/5/23,1210.373139,2102.442127,6.519594526,Right,Joey Mushroom
756,2/18/24,1414.743204,2133.344453,5.091483876,Right,Joey Mushroom
757,10/28/23,1493.249332,2093.977642,6.509381451,Right,Joey Mushroom
758,6/18/24,1349.861188,1988.964357,4.790037333,Right,Joey Mushroom
759,3/19/24,1363.252325,2069.348052,7.06571495,Right,Joey Mushroom
760,3/2/24,1364.094059,1977.208527,4.212024278,Right,Joey Mushroom
761,5/27/24,1566.707923,2051.271922,6.822174462,Right,Joey Mushroom
762,3/25/24,1457.458048,1991.226847,6.116269779,Right,Joey Mushroom
763,2/11/24,1581.802873,1933.772636,7.200526961,Right,Joey Mushroom
764,1/1/24,1379.327684,2116.455836,9.896702014,Right,Joey Mushroom
765,5/19/24,1411.964641,2022.526702,5.673263013,Right,Joey Mushroom
766,3/15/24,1436.021685,2059.204789,4.849755158,Right,Joey Mushroom
767,2/23/24,1377.881025,2141.387562,7.012993601,Right,Joey Mushroom
768,3/21/24,1606.372492,1940.949115,5.676275278,Right,Joey Mushroom
769,5/7/24,1436.416378,2002.689166,7.028018681,Right,Joey Mushroom
770,10/29/23,1237.327695,1936.244874,6.462392982,Right,Joey Mushroom
771,3/23/24,1516.767117,1788.908012,6.619685707,Right,Joey Mushroom
772,2/1/24,1539.370519,2069.78604,6.974299532,Right,Joey Mushroom
773,1/15/24,1493.419958,1917.339696,7.102961239,Right,Joey Mushroom
774,6/17/24,1418.358835,1901.559317,5.493319788,Right,Joey Mushroom
775,6/20/24,1531.845899,1996.148817,7.619280782,Right,Joey Mushroom
776,4/10/24,1518.801173,1807.425193,9.229794489,Right,Joey Mushroom
777,12/21/23,1501.631048,2258.482465,7.167305532,Right,Joey Mushroom
778,11/29/23,1623.442671,2052.875541,5.896042594,Right,Joey Mushroom
779,10/9/23,1566.446447,2024.329589,5.324588922,Right,Joey Mushroom
780,1/11/24,1354.887323,1805.476831,5.61192451,Right,Joey Mushroom
781,4/28/24,1388.514233,2086.99094,6.230025906,Right,Joey Mushroom
782,1/9/24,1356.710342,2152.877852,4.770950645,Right,Joey Mushroom
783,5/18/24,1459.210657,2113.508337,7.945925081,Right,Joey Mushroom
784,1/31/24,1447.983164,2054.440041,7.21153013,Right,Joey Mushroom
785,12/8/23,1474.815147,2158.82534,4.799767054,Right,Joey Mushroom
786,6/2/24,1279.779989,2102.284055,8.670395012,Right,Joey Mushroom
787,2/10/24,1379.14141,1828.407328,5.921108956,Right,Joey Mushroom
788,10/21/23,1448.081116,2105.491494,7.357800595,Right,Joey Mushroom
789,12/20/23,1378.955169,2103.372328,8.019433319,Right,Joey Mushroom
790,6/4/24,1484.502076,2183.178539,5.562408677,Right,Joey Mushroom
791,3/28/24,1350.530815,1822.259482,5.972747106,Right,Joey Mushroom
792,12/29/23,1558.671032,1913.346445,8.229005583,Right,Joey Mushroom
793,1/12/24,1539.549824,1987.929924,5.633646582,Right,Joey Mushroom
794,10/17/23,1556.557546,1917.934411,4.132580592,Right,Joey Mushroom
795,11/17/23,1460.84135,2044.826957,8.879530679,Right,Joey Mushroom
796,3/27/24,1546.679436,1897.971141,4.848866955,Right,Joey Mushroom
797,6/1/24,1380.447816,2186.555553,6.141489809,Right,Joey Mushroom
798,10/12/23,1429.057447,1788.214918,4.76939047,Right,Joey Mushroom
799,1/21/24,1378.671672,1952.009033,6.645641732,Right,Joey Mushroom
800,11/4/23,1528.062272,1971.688214,8.173270267,Right,Joey Mushroom
801,12/17/23,1488.714451,2028.088417,5.289540128,Left,Kyle Garlick
802,12/18/23,1466.565405,1845.521032,6.786354466,Left,Kyle Garlick
803,1/22/24,1517.985507,1780.591975,7.325311709,Left,Kyle Garlick
804,10/14/23,1511.954717,2009.862992,6.707593158,Left,Kyle Garlick
805,12/1/23,1554.868083,2109.797712,7.611081175,Left,Kyle Garlick
806,6/7/24,1330.675136,1969.967293,7.770481964,Left,Kyle Garlick
807,4/24/24,1586.504323,2057.427707,7.357580829,Left,Kyle Garlick
808,6/8/24,1462.944287,1932.581658,5.98489055,Left,Kyle Garlick
809,4/8/24,1529.2198,2220.219471,4.558839011,Left,Kyle Garlick
810,5/29/24,1424.35931,1990.845971,7.051817688,Left,Kyle Garlick
811,3/30/24,1426.179344,2167.144745,5.727179552,Left,Kyle Garlick
812,5/16/24,1649.32579,2026.137058,8.077501392,Left,Kyle Garlick
813,3/11/24,1480.08361,2078.690888,6.250873364,Left,Kyle Garlick
814,2/15/24,1565.381918,2081.007503,6.675327384,Left,Kyle Garlick
815,2/19/24,1424.309903,1987.030182,6.909904483,Left,Kyle Garlick
816,1/29/24,1420.999681,1956.359245,6.335317392,Left,Kyle Garlick
817,12/14/23,1422.85889,2155.618328,8.094024572,Left,Kyle Garlick
818,12/2/23,1467.030777,2316.246398,5.512338678,Left,Kyle Garlick
819,5/15/24,1668.130424,2136.561025,6.206249991,Left,Kyle Garlick
820,3/3/24,1483.103545,1977.423944,9.315872175,Left,Kyle Garlick
821,10/5/23,1559.626804,2142.491322,6.151880942,Left,Kyle Garlick
822,10/22/23,1561.167526,1993.837196,6.776891518,Left,Kyle Garlick
823,2/21/24,1516.838702,1922.693817,6.236793087,Left,Kyle Garlick
824,12/10/23,1457.918374,2126.757655,7.023120223,Left,Kyle Garlick
825,4/25/24,1468.2291,2065.937338,6.152864738,Left,Kyle Garlick
826,3/29/24,1531.3947,2192.286882,5.506266687,Left,Kyle Garlick
827,4/4/24,1392.101275,2081.270564,7.6722863,Left,Kyle Garlick
828,11/8/23,1476.260515,2191.583626,8.162052107,Left,Kyle Garlick
829,5/17/24,1554.89686,2118.030801,5.908405794,Left,Kyle Garlick
830,11/10/23,1496.317016,2019.132185,8.120589755,Left,Kyle Garlick
831,1/3/24,1431.701518,2022.694502,6.942390165,Left,Kyle Garlick
832,1/30/24,1555.583026,2041.53139,4.816314323,Left,Kyle Garlick
833,10/31/23,1736.915618,2152.225137,5.459165776,Left,Kyle Garlick
834,10/10/23,1679.117878,1972.214734,6.660825987,Left,Kyle Garlick
835,5/14/24,1497.240141,2160.133025,6.143854352,Left,Kyle Garlick
836,11/27/23,1453.947242,2020.278293,7.121720042,Left,Kyle Garlick
837,10/30/23,1551.252782,1986.133085,5.010163388,Left,Kyle Garlick
838,11/28/23,1536.160903,1842.856441,5.485299647,Left,Kyle Garlick
839,3/12/24,1650.912707,2142.51217,7.256433672,Left,Kyle Garlick
840,5/11/24,1577.592827,2019.432894,7.347207101,Left,Kyle Garlick
841,4/5/24,1480.425259,2013.162886,6.816384724,Left,Kyle Garlick
842,11/18/23,1648.39716,1989.633536,8.914618528,Left,Kyle Garlick
843,2/24/24,1711.567327,1934.53824,6.562068838,Left,Kyle Garlick
844,4/15/24,1552.204435,1996.258016,8.484562022,Left,Kyle Garlick
845,5/25/24,1539.669803,2007.298809,7.1841741,Left,Kyle Garlick
846,11/13/23,1456.737413,1973.755522,8.295182318,Left,Kyle Garlick
847,5/4/24,1530.431929,2110.308488,6.124038421,Left,Kyle Garlick
848,10/19/23,1509.498644,2038.831843,7.823626178,Left,Kyle Garlick
849,4/26/24,1557.755179,2182.855585,6.348489059,Left,Kyle Garlick
850,2/3/24,1226.35128,2103.445269,6.090435332,Left,Kyle Garlick
851,3/5/24,1529.182947,2155.535475,7.300747841,Left,Kyle Garlick
852,4/11/24,1291.521794,1863.973013,7.726371203,Left,Kyle Garlick
853,6/12/24,1484.409876,2049.356715,6.102088382,Left,Kyle Garlick
854,5/10/24,1457.615791,2041.934713,6.585567589,Left,Kyle Garlick
855,12/5/23,1539.000605,2118.762188,6.006360471,Left,Kyle Garlick
856,2/18/24,1520.506257,2051.023183,7.048451771,Left,Kyle Garlick
857,10/28/23,1475.033727,2140.554963,7.217360134,Left,Kyle Garlick
858,6/18/24,1503.470885,2067.966487,6.901765697,Left,Kyle Garlick
859,3/19/24,1483.619914,2023.157155,5.769468239,Left,Kyle Garlick
860,3/2/24,1514.174682,1989.053987,7.664402252,Left,Kyle Garlick
861,5/27/24,1504.943017,1901.712684,5.826784248,Left,Kyle Garlick
862,3/25/24,1345.925899,2037.931141,6.15332422,Left,Kyle Garlick
863,2/11/24,1471.791752,2023.136405,7.00548025,Left,Kyle Garlick
864,1/1/24,1592.220515,2177.651125,8.569622166,Left,Kyle Garlick
865,5/19/24,1429.50312,2064.94259,6.056482019,Left,Kyle Garlick
866,3/15/24,1252.000855,1920.290505,5.426760256,Left,Kyle Garlick
867,2/23/24,1381.017623,2023.672761,9.307299455,Left,Kyle Garlick
868,3/21/24,1555.991984,2070.157693,7.261313357,Left,Kyle Garlick
869,5/7/24,1465.384871,2068.837988,7.419543382,Left,Kyle Garlick
870,10/29/23,1578.313318,1990.051697,8.55457257,Left,Kyle Garlick
871,3/23/24,1392.906741,2028.41566,8.154637634,Left,Kyle Garlick
872,2/1/24,1385.895986,2317.764499,6.895185418,Left,Kyle Garlick
873,1/15/24,1462.008433,2111.564928,6.734680302,Left,Kyle Garlick
874,6/17/24,1713.291311,1958.549022,7.143772319,Left,Kyle Garlick
875,6/20/24,1581.757159,1968.983707,6.486734585,Left,Kyle Garlick
876,4/10/24,1421.715513,2027.476531,7.545994873,Left,Kyle Garlick
877,12/21/23,1377.05592,2044.891522,4.607927915,Left,Kyle Garlick
878,11/29/23,1474.454311,2059.48163,5.808998871,Left,Kyle Garlick
879,10/9/23,1416.66909,1993.100866,8.047354661,Left,Kyle Garlick
880,1/11/24,1431.969219,1986.364469,7.101232606,Left,Kyle Garlick
881,4/28/24,1294.591115,2036.29077,6.82621266,Left,Kyle Garlick
882,1/9/24,1597.316605,1969.660988,9.829700248,Left,Kyle Garlick
883,5/18/24,1589.267841,2077.717148,8.60525195,Left,Kyle Garlick
884,1/31/24,1398.846051,2167.350975,6.996585073,Left,Kyle Garlick
885,12/8/23,1429.031764,2020.867257,7.757717057,Left,Kyle Garlick
886,6/2/24,1342.409746,1923.020779,6.193707164,Left,Kyle Garlick
887,2/10/24,1645.344062,1845.006679,8.823631824,Left,Kyle Garlick
888,10/21/23,1487.043607,2091.868346,6.855612959,Left,Kyle Garlick
889,12/20/23,1412.533785,2311.804057,5.36452169,Left,Kyle Garlick
890,6/4/24,1455.316186,1868.97798,9.247640518,Left,Kyle Garlick
891,3/28/24,1523.882824,2146.468103,8.592861147,Left,Kyle Garlick
892,12/29/23,1527.117464,1753.744523,6.727943275,Left,Kyle Garlick
893,1/12/24,1263.111204,2068.676474,6.463739433,Left,Kyle Garlick
894,10/17/23,1567.369773,1925.927961,5.126951558,Left,Kyle Garlick
895,11/17/23,1642.939211,2151.283296,7.383645245,Left,Kyle Garlick
896,3/27/24,1463.674094,1954.438505,7.998853634,Left,Kyle Garlick
897,6/1/24,1576.334458,2127.580091,10.39474268,Left,Kyle Garlick
898,10/12/23,1606.472509,2104.867298,8.034479596,Left,Kyle Garlick
899,1/21/24,1179.095865,2095.045499,7.205351768,Left,Kyle Garlick
900,11/4/23,1467.21545,2107.547349,5.912731281,Left,Kyle Garlick
901,12/17/23,1467.373193,1746.637385,5.713274234,Right,Kyle Garlick
902,12/18/23,1590.494472,1887.79409,7.487250344,Right,Kyle Garlick
903,1/22/24,1540.766417,1970.990046,5.461031991,Right,Kyle Garlick
904,10/14/23,1554.741884,2199.156368,7.95840841,Right,Kyle Garlick
905,12/1/23,1216.772485,1977.299943,8.631025328,Right,Kyle Garlick
906,6/7/24,1572.010671,1823.519334,7.113020989,Right,Kyle Garlick
907,4/24/24,1256.657609,1908.126432,8.956065485,Right,Kyle Garlick
908,6/8/24,1614.60973,2089.317526,4.599291991,Right,Kyle Garlick
909,4/8/24,1479.722906,1879.872874,6.679273972,Right,Kyle Garlick
910,5/29/24,1247.033199,1797.898154,7.31148469,Right,Kyle Garlick
911,3/30/24,1236.321565,2308.529161,4.822513409,Right,Kyle Garlick
912,5/16/24,1498.609657,1978.241424,5.667062204,Right,Kyle Garlick
913,3/11/24,1602.661841,1836.627393,8.17777431,Right,Kyle Garlick
914,2/15/24,1513.63868,2097.441533,8.769666452,Right,Kyle Garlick
915,2/19/24,1603.307425,2002.553959,3.987355962,Right,Kyle Garlick
916,1/29/24,1308.27106,2098.449655,6.485657699,Right,Kyle Garlick
917,12/14/23,1346.996946,2006.288585,7.745971348,Right,Kyle Garlick
918,12/2/23,1260.38242,1995.229435,2.636132525,Right,Kyle Garlick
919,5/15/24,1309.966534,2041.43404,6.543243068,Right,Kyle Garlick
920,3/3/24,1590.21875,2079.365146,6.981491075,Right,Kyle Garlick
921,10/5/23,1403.34781,2052.288268,7.369726479,Right,Kyle Garlick
922,10/22/23,1467.650336,1958.832508,5.479937157,Right,Kyle Garlick
923,2/21/24,1461.297144,2180.295502,4.659103862,Right,Kyle Garlick
924,12/10/23,1485.344265,1974.032472,4.827544676,Right,Kyle Garlick
925,4/25/24,1448.67748,1969.781783,7.327499626,Right,Kyle Garlick
926,3/29/24,1439.354015,1867.677815,6.56816639,Right,Kyle Garlick
927,4/4/24,1555.0088,2023.027585,6.208851586,Right,Kyle Garlick
928,11/8/23,1550.885165,2102.819022,5.695042364,Right,Kyle Garlick
929,5/17/24,1577.111777,2306.78383,7.679071265,Right,Kyle Garlick
930,11/10/23,1470.561557,2028.291361,6.578302122,Right,Kyle Garlick
931,1/3/24,1340.526227,1860.933812,6.073731712,Right,Kyle Garlick
932,1/30/24,1575.230427,1888.137666,4.610723486,Right,Kyle Garlick
933,10/31/23,1558.047483,1949.581644,6.787195044,Right,Kyle Garlick
934,10/10/23,1272.97761,2077.405605,5.492054764,Right,Kyle Garlick
935,5/14/24,1502.285038,1879.518685,6.505947765,Right,Kyle Garlick
936,11/27/23,1368.428356,1929.036709,4.638215315,Right,Kyle Garlick
937,10/30/23,1744.624629,2191.494966,4.594770946,Right,Kyle Garlick
938,11/28/23,1502.699446,2059.815577,8.965309762,Right,Kyle Garlick
939,3/12/24,1274.093323,1850.510814,4.135631173,Right,Kyle Garlick
940,5/11/24,1269.593623,2016.388959,5.239959474,Right,Kyle Garlick
941,4/5/24,1537.670553,1994.197025,7.541445951,Right,Kyle Garlick
942,11/18/23,1492.072661,2169.128498,7.087558335,Right,Kyle Garlick
943,2/24/24,1275.884654,2113.952407,4.859139541,Right,Kyle Garlick
944,4/15/24,1272.546422,1953.223928,5.600323269,Right,Kyle Garlick
945,5/25/24,1350.490124,1748.451445,4.415902501,Right,Kyle Garlick
946,11/13/23,1304.887997,2152.119841,6.62583126,Right,Kyle Garlick
947,5/4/24,1487.478879,1867.446249,4.770684449,Right,Kyle Garlick
948,10/19/23,1352.843593,2022.357094,4.27732592,Right,Kyle Garlick
949,4/26/24,1496.286953,1950.836983,6.099819307,Right,Kyle Garlick
950,2/3/24,1495.059224,2152.961356,4.223346189,Right,Kyle Garlick
951,3/5/24,1628.875394,2100.810487,10.44930681,Right,Kyle Garlick
952,4/11/24,1458.856043,1932.342949,7.015180152,Right,Kyle Garlick
953,6/12/24,1457.166229,2109.972468,5.898592366,Right,Kyle Garlick
954,5/10/24,1194.015438,1826.212263,7.567634584,Right,Kyle Garlick
955,12/5/23,1289.732288,1911.826943,8.176408448,Right,Kyle Garlick
956,2/18/24,1362.691219,2145.970171,6.553454519,Right,Kyle Garlick
957,10/28/23,1184.939675,1964.312528,7.222110969,Right,Kyle Garlick
958,6/18/24,1472.446562,2176.793817,6.613561084,Right,Kyle Garlick
959,3/19/24,1442.213843,2008.608601,6.199459054,Right,Kyle Garlick
960,3/2/24,1534.603813,1846.269471,7.507781946,Right,Kyle Garlick
961,5/27/24,1386.576609,2354.513452,5.767228798,Right,Kyle Garlick
962,3/25/24,1425.138983,1987.827142,5.885473698,Right,Kyle Garlick
963,2/11/24,1439.320045,1978.781913,6.520428266,Right,Kyle Garlick
964,1/1/24,1324.906668,1813.613179,9.054054365,Right,Kyle Garlick
965,5/19/24,1738.371518,2043.655005,3.587475356,Right,Kyle Garlick
966,3/15/24,1600.608733,1960.858111,8.988679539,Right,Kyle Garlick
967,2/23/24,1447.531751,2115.259027,6.026454548,Right,Kyle Garlick
968,3/21/24,1301.045114,1991.462175,4.034090524,Right,Kyle Garlick
969,5/7/24,1410.420817,1981.080642,7.309778278,Right,Kyle Garlick
970,10/29/23,1619.684502,2005.702593,7.338210062,Right,Kyle Garlick
971,3/23/24,1458.940418,1985.127693,6.83949257,Right,Kyle Garlick
972,2/1/24,1391.536265,1953.437697,3.817112336,Right,Kyle Garlick
973,1/15/24,1388.809924,1927.943904,6.053394565,Right,Kyle Garlick
974,6/17/24,1535.302306,1922.419178,6.814207392,Right,Kyle Garlick
975,6/20/24,1547.090507,1989.324074,7.492442434,Right,Kyle Garlick
976,4/10/24,1536.579368,1994.187229,3.945911601,Right,Kyle Garlick
977,12/21/23,1510.451265,2151.691234,3.538421045,Right,Kyle Garlick
978,11/29/23,1434.100673,2010.865355,3.931984078,Right,Kyle Garlick
979,10/9/23,1388.459324,2216.698613,7.191970378,Right,Kyle Garlick
980,1/11/24,1510.567896,1974.163259,5.321827845,Right,Kyle Garlick
981,4/28/24,1346.926437,1818.819357,7.387918073,Right,Kyle Garlick
982,1/9/24,1233.796998,2181.432797,5.866582227,Right,Kyle Garlick
983,5/18/24,1610.942005,2067.329662,6.956932568,Right,Kyle Garlick
984,1/31/24,1351.516801,2013.534995,4.646295038,Right,Kyle Garlick
985,12/8/23,1385.165127,1819.343133,6.733870515,Right,Kyle Garlick
986,6/2/24,1644.10118,1984.183544,3.341877685,Right,Kyle Garlick
987,2/10/24,1236.521988,1965.718873,6.950359141,Right,Kyle Garlick
988,10/21/23,1631.362422,1976.403357,7.303305907,Right,Kyle Garlick
989,12/20/23,1337.763467,2245.351678,6.261773457,Right,Kyle Garlick
990,6/4/24,1417.239682,1836.633447,7.765985754,Right,Kyle Garlick
991,3/28/24,1374.171455,2022.163987,6.220724338,Right,Kyle Garlick
992,12/29/23,1376.667163,1917.275033,7.316297974,Right,Kyle Garlick
993,1/12/24,1385.804075,2104.750039,3.694185612,Right,Kyle Garlick
994,10/17/23,1381.27858,1902.365932,5.014541169,Right,Kyle Garlick
995,11/17/23,1384.766502,2080.65428,5.542731232,Right,Kyle Garlick
996,3/27/24,1464.18619,2184.294852,6.089346761,Right,Kyle Garlick
997,6/1/24,1437.324257,1956.054522,5.836070531,Right,Kyle Garlick
998,10/12/23,1214.452991,2099.768386,5.961662353,Right,Kyle Garlick
999,1/21/24,1353.466538,2050.800127,4.929528195,Right,Kyle Garlick
1000,11/4/23,1336.46685,2132.898556,6.934677288,Right,Kyle Garlick
1001,12/17/23,1568.973207,2052.292683,7.488217875,Left,Scott Kale
1002,12/18/23,1411.271787,2056.042011,7.442408044,Left,Scott Kale
1003,1/22/24,1576.546229,1968.050329,7.566811631,Left,Scott Kale
1004,10/14/23,1435.673905,2070.293128,7.480690536,Left,Scott Kale
1005,12/1/23,1667.058672,1956.93473,7.088391186,Left,Scott Kale
1006,6/7/24,1649.935468,2121.171028,6.995499438,Left,Scott Kale
1007,4/24/24,1654.485942,2020.393112,6.073608866,Left,Scott Kale
1008,6/8/24,1414.471701,2120.688303,8.508729029,Left,Scott Kale
1009,4/8/24,1436.651695,1978.065866,7.737008753,Left,Scott Kale
1010,5/29/24,1274.867477,2110.843101,8.598657915,Left,Scott Kale
1011,3/30/24,1415.41521,2023.839272,7.187207144,Left,Scott Kale
1012,5/16/24,1628.523028,2210.46755,6.276179417,Left,Scott Kale
1013,3/11/24,1474.195068,2182.919384,5.749297223,Left,Scott Kale
1014,2/15/24,1640.016311,1974.521967,7.505612002,Left,Scott Kale
1015,2/19/24,1423.800285,2111.480315,5.412413498,Left,Scott Kale
1016,1/29/24,1512.866857,2122.09092,4.60170327,Left,Scott Kale
1017,12/14/23,1568.313203,1866.546449,7.159578714,Left,Scott Kale
1018,12/2/23,1463.911419,1980.220357,7.88314624,Left,Scott Kale
1019,5/15/24,1550.002951,1962.644542,6.189275978,Left,Scott Kale
1020,3/3/24,1517.172365,2078.185975,6.302001945,Left,Scott Kale
1021,10/5/23,1594.383281,2227.288477,9.599646579,Left,Scott Kale
1022,10/22/23,1486.059112,1955.020824,9.218439183,Left,Scott Kale
1023,2/21/24,1522.303743,2060.949072,6.844554573,Left,Scott Kale
1024,12/10/23,1425.940375,2279.377133,5.981888717,Left,Scott Kale
1025,4/25/24,1489.264641,2051.599949,8.159377593,Left,Scott Kale
1026,3/29/24,1711.416586,2205.761496,6.973381379,Left,Scott Kale
1027,4/4/24,1449.056054,2016.288752,5.76601587,Left,Scott Kale
1028,11/8/23,1344.564305,2279.308933,5.68918298,Left,Scott Kale
1029,5/17/24,1440.162339,2041.786505,6.531973904,Left,Scott Kale
1030,11/10/23,1572.495723,1957.939643,6.525198537,Left,Scott Kale
1031,1/3/24,1626.42109,2162.576434,6.139748496,Left,Scott Kale
1032,1/30/24,1606.288603,1925.065681,7.280910533,Left,Scott Kale
1033,10/31/23,1547.146738,2066.809546,9.407199916,Left,Scott Kale
1034,10/10/23,1459.962433,2181.619708,6.875173057,Left,Scott Kale
1035,5/14/24,1512.91321,2128.248163,5.429457769,Left,Scott Kale
1036,11/27/23,1686.906285,2163.622843,7.168470876,Left,Scott Kale
1037,10/30/23,1471.549316,1921.714222,7.671587745,Left,Scott Kale
1038,11/28/23,1519.608072,2090.698712,6.465989461,Left,Scott Kale
1039,3/12/24,1347.870257,2136.654975,5.347899549,Left,Scott Kale
1040,5/11/24,1533.892219,1973.48496,8.122673563,Left,Scott Kale
1041,4/5/24,1411.775965,2067.063769,8.02645758,Left,Scott Kale
1042,11/18/23,1646.270993,2014.758475,7.882193064,Left,Scott Kale
1043,2/24/24,1526.013009,2095.492396,6.93086165,Left,Scott Kale
1044,4/15/24,1652.813419,2143.635783,7.91404621,Left,Scott Kale
1045,5/25/24,1650.584607,2031.96564,7.651479069,Left,Scott Kale
1046,11/13/23,1624.48742,2039.372956,7.074643134,Left,Scott Kale
1047,5/4/24,1448.952569,2145.982752,8.836518782,Left,Scott Kale
1048,10/19/23,1607.513163,2008.739206,5.692081435,Left,Scott Kale
1049,4/26/24,1751.773383,2053.880666,5.54982928,Left,Scott Kale
1050,2/3/24,1376.618333,1898.135771,7.686940443,Left,Scott Kale
1051,3/5/24,1630.65148,2003.987965,7.993989634,Left,Scott Kale
1052,4/11/24,1425.515285,2234.3685,8.963244445,Left,Scott Kale
1053,6/12/24,1443.035204,1862.730548,5.356563537,Left,Scott Kale
1054,5/10/24,1478.269058,2095.259967,9.185634242,Left,Scott Kale
1055,12/5/23,1487.343686,1990.477202,6.306654577,Left,Scott Kale
1056,2/18/24,1568.346045,2031.222935,6.185080457,Left,Scott Kale
1057,10/28/23,1525.631768,2080.223002,6.176587201,Left,Scott Kale
1058,6/18/24,1617.423422,2076.78003,7.862446277,Left,Scott Kale
1059,3/19/24,1421.007815,2013.96353,8.826608584,Left,Scott Kale
1060,3/2/24,1479.829806,2014.414739,6.927017346,Left,Scott Kale
1061,5/27/24,1614.817324,1986.491921,7.579768986,Left,Scott Kale
1062,3/25/24,1579.853823,2171.378159,5.066744188,Left,Scott Kale
1063,2/11/24,1430.015875,2063.888094,6.063257703,Left,Scott Kale
1064,1/1/24,1486.368972,2062.534368,6.179111355,Left,Scott Kale
1065,5/19/24,1640.162065,2031.385488,6.849433406,Left,Scott Kale
1066,3/15/24,1493.789571,2090.611067,7.796069536,Left,Scott Kale
1067,2/23/24,1371.824079,2040.659638,9.882157703,Left,Scott Kale
1068,3/21/24,1655.370858,1914.255532,6.678224964,Left,Scott Kale
1069,5/7/24,1326.789739,1903.06642,8.830105906,Left,Scott Kale
1070,10/29/23,1227.258588,2079.902248,7.523823578,Left,Scott Kale
1071,3/23/24,1651.924892,1833.718318,7.53623285,Left,Scott Kale
1072,2/1/24,1450.575034,1966.943162,7.909822848,Left,Scott Kale
1073,1/15/24,1560.782683,2076.069309,8.234356748,Left,Scott Kale
1074,6/17/24,1364.041698,2207.424221,7.173960983,Left,Scott Kale
1075,6/20/24,1474.004401,1944.91466,7.461783512,Left,Scott Kale
1076,4/10/24,1568.292083,1851.912601,6.344217389,Left,Scott Kale
1077,12/21/23,1513.19322,2105.21593,6.199052712,Left,Scott Kale
1078,11/29/23,1620.662984,2128.086228,7.430917456,Left,Scott Kale
1079,10/9/23,1637.486906,2129.873813,8.28468694,Left,Scott Kale
1080,1/11/24,1469.185425,2013.934477,5.522142016,Left,Scott Kale
1081,4/28/24,1552.711181,1970.385917,6.201626988,Left,Scott Kale
1082,1/9/24,1521.277657,2197.218879,7.235111658,Left,Scott Kale
1083,5/18/24,1569.276362,1797.780776,8.712302452,Left,Scott Kale
1084,1/31/24,1447.762167,2034.15955,7.124341541,Left,Scott Kale
1085,12/8/23,1657.575753,2031.372766,8.819890291,Left,Scott Kale
1086,6/2/24,1496.622014,2031.522392,7.916048805,Left,Scott Kale
1087,2/10/24,1626.203488,2036.882962,5.858306686,Left,Scott Kale
1088,10/21/23,1573.92164,2072.293704,6.848514993,Left,Scott Kale
1089,12/20/23,1369.018368,2097.673102,4.63498826,Left,Scott Kale
1090,6/4/24,1596.219488,2193.478805,7.830668877,Left,Scott Kale
1091,3/28/24,1550.83662,2071.913994,7.700743956,Left,Scott Kale
1092,12/29/23,1569.318795,1966.343172,6.66800389,Left,Scott Kale
1093,1/12/24,1614.817412,2096.58694,6.29453504,Left,Scott Kale
1094,10/17/23,1609.922383,2164.113528,6.637437859,Left,Scott Kale
1095,11/17/23,1373.540767,2178.405003,6.586419627,Left,Scott Kale
1096,3/27/24,1836.087043,2085.509769,6.797032532,Left,Scott Kale
